Dataset,Regressor_Name,CV_R2_mean
734012530000000438,StandardScaler_LR,0.8663008055300866
734012530000000438,MinMaxScaler_LR,0.8663008055300866
734012530000000438,MaxAbsScaler_LR,0.8663008055300866
734012530000000438,RobustScaler_LR,0.8663008055300866
734012530000000438,QuantileTransformer-Normal_LR,0.5600495949724151
734012530000000438,QuantileTransformer-Uniform_LR,0.5939083654800733
734012530000000438,PowerTransformer-Yeo-Johnson_LR,0.7312851282307296
734012530000000438,Normalizer_LR,0.8659191029626369
