Dataset,Regressor_Name,CV_R2_mean
734012530000022652,StandardScaler_LR,0.8917880134857665
734012530000022652,MinMaxScaler_LR,0.8917880134857666
734012530000022652,MaxAbsScaler_LR,0.8917880134857665
734012530000022652,RobustScaler_LR,0.8917880134857665
734012530000022652,QuantileTransformer-Normal_LR,0.6794385096345834
734012530000022652,QuantileTransformer-Uniform_LR,0.7314874924962972
734012530000022652,PowerTransformer-Yeo-Johnson_LR,0.8063394572118003
734012530000022652,Normalizer_LR,0.8913589471881587
