date,air_humidity_id,sun_hours_id,output
1494414000000,56,51.6,
1494417600000,64,46.0,
1494421200000,53,58.5,
1494424800000,59,35.9,
1494428400000,55,15.2,
1494432000000,68,12.6,
1494435600000,94,6.4,
1494439200000,94,2.6,
1494442800000,96,0.1,
1494446400000,97,0.0,
1494450000000,98,0.0,
1494453600000,99,0.0,
1494457200000,99,0.0,
1494460800000,99,0.0,
1494464400000,99,0.0,
1494468000000,99,0.0,
1494471600000,99,1.4,
1494475200000,99,6.0,
1494478800000,84,16.3,
1494482400000,73,32.5,
1494486000000,64,53.8,
1494489600000,62,88.7,
1494493200000,55,54.5,
1494496800000,60,59.1,
1494500400000,55,52.2,
1494504000000,57,90.0,
1494507600000,58,46.9,
1494511200000,58,27.8,
1494514800000,61,30.0,
1494518400000,57,10.5,
1494522000000,51,4.1,
1494525600000,57,1.7,
1494529200000,67,0.1,
1494532800000,72,0.0,
1494536400000,75,0.0,
1494540000000,80,0.0,
1494543600000,78,0.0,
1494547200000,85,0.0,
1494550800000,88,0.0,
1494554400000,91,0.0,
1494558000000,90,1.6,
1494561600000,80,6.8,
1494565200000,72,18.5,
1494568800000,66,36.8,
1494572400000,64,65.9,
1494576000000,54,97.2,
1494579600000,52,86.5,
1494583200000,61,121.7,
1494586800000,59,108.6,
1494590400000,54,104.0,
1494594000000,44,84.8,
1494597600000,57,61.0,
1494601200000,61,43.0,
1494604800000,57,24.7,
1494608400000,66,10.0,
1494612000000,68,3.1,
1494615600000,73,0.2,
1494619200000,76,0.0,
1494622800000,82,0.0,
1494626400000,82,0.0,
1494630000000,82,0.0,
1494633600000,85,0.0,
1494637200000,88,0.0,
1494640800000,89,0.0,
1494644400000,89,1.4,
1494648000000,80,5.4,
1494651600000,75,13.7,
1494655200000,72,26.7,
1494658800000,69,44.3,
1494662400000,65,65.3,
1494666000000,66,86.8,
1494669600000,69,93.6,
1494673200000,65,83.3,
1494676800000,70,87.0,
1494680400000,70,79.6,
1494684000000,69,60.3,
1494687600000,66,40.5,
1494691200000,72,22.6,
1494694800000,78,7.3,
1494698400000,78,1.2,
1494702000000,82,0.1,
1494705600000,89,0.0,
1494709200000,92,0.0,
1494712800000,91,0.0,
1494716400000,89,0.0,
1494720000000,86,0.0,
1494723600000,85,0.0,
1494727200000,84,0.0,
1494730800000,84,0.6,
1494734400000,89,2.4,
1494738000000,88,6.4,
1494741600000,87,13.9,
1494745200000,83,31.7,
1494748800000,74,39.8,
1494752400000,73,53.3,
1494756000000,72,53.9,
1494759600000,67,51.2,
1494763200000,52,46.2,
1494766800000,55,39.0,
1494770400000,64,32.1,
1494774000000,56,17.2,
1494777600000,55,9.5,
1494781200000,55,3.9,
1494784800000,63,1.9,
1494788400000,66,0.2,
1494792000000,78,0.0,
1494795600000,76,0.0,
1494799200000,72,0.0,
1494802800000,76,0.0,
1494806400000,84,0.0,
1494810000000,88,0.0,
1494813600000,86,0.0,
1494817200000,88,0.7,
1494820800000,80,2.5,
1494824400000,82,7.1,
1494828000000,83,17.4,
1494831600000,84,26.2,
1494835200000,82,33.9,
1494838800000,82,46.5,
1494842400000,76,51.0,
1494846000000,74,55.7,
1494849600000,67,47.1,
1494853200000,62,40.2,
1494856800000,64,28.1,
1494860400000,59,18.6,
1494864000000,64,9.9,
1494867600000,63,5.5,
1494871200000,65,1.4,
1494874800000,67,0.2,
1494878400000,71,0.0,
1494882000000,72,0.0,
1494885600000,81,0.0,
1494889200000,86,0.0,
1494892800000,90,0.0,
1494896400000,92,0.0,
1494900000000,94,0.0,
1494903600000,97,1.9,
1494907200000,89,7.1,
1494910800000,80,18.8,
1494914400000,75,35.9,
1494918000000,74,61.2,
1494921600000,68,88.3,
1494925200000,72,116.0,
1494928800000,71,132.8,
1494932400000,74,136.0,
1494936000000,73,124.8,
1494939600000,75,102.3,
1494943200000,81,73.7,
1494946800000,78,26.7,
1494950400000,79,10.1,
1494954000000,77,4.2,
1494957600000,80,2.0,
1494961200000,84,0.2,
1494964800000,87,0.0,
1494968400000,90,0.0,
1494972000000,90,0.0,
1494975600000,89,0.0,
1494979200000,88,0.0,
1494982800000,83,0.0,
1494986400000,84,0.0,
1494990000000,77,0.9,
1494993600000,75,3.0,
1494997200000,77,7.6,
1495000800000,74,16.5,
1495004400000,72,26.9,
1495008000000,84,40.6,
1495011600000,94,53.8,
1495015200000,98,59.0,
1495018800000,98,60.0,
1495022400000,98,52.3,
1495026000000,96,40.2,
1495029600000,90,29.0,
1495033200000,88,18.6,
1495036800000,88,11.2,
1495040400000,86,4.9,
1495044000000,88,2.9,
1495047600000,91,0.5,
1495051200000,94,0.0,
1495054800000,95,0.0,
1495058400000,95,0.0,
1495062000000,96,0.0,
1495065600000,95,0.0,
1495069200000,96,0.0,
1495072800000,97,0.0,
1495076400000,98,1.5,
1495080000000,99,3.1,
1495083600000,100,7.8,
1495087200000,100,15.8,
1495090800000,100,27.7,
1495094400000,94,52.1,
1495098000000,90,56.0,
1495101600000,87,70.6,
1495105200000,86,99.6,
1495108800000,86,96.2,
1495112400000,73,89.0,
1495116000000,68,69.6,
1495119600000,74,49.9,
1495123200000,77,27.8,
1495126800000,71,12.1,
1495130400000,76,4.0,
1495134000000,80,0.6,
1495137600000,81,0.0,
1495141200000,82,0.0,
1495144800000,86,0.0,
1495148400000,83,0.0,
1495152000000,79,0.0,
1495155600000,74,0.0,
1495159200000,74,0.0,
1495162800000,75,2.2,
1495166400000,73,7.8,
1495170000000,74,19.6,
1495173600000,68,39.6,
1495177200000,62,66.5,
1495180800000,56,95.7,
1495184400000,51,121.3,
1495188000000,43,136.6,
1495191600000,42,137.8,
1495195200000,42,125.8,
1495198800000,42,102.5,
1495202400000,45,73.3,
1495206000000,49,47.6,
1495209600000,50,26.8,
1495213200000,52,11.7,
1495216800000,57,3.9,
1495220400000,63,0.6,
1495224000000,67,0.0,
1495227600000,72,0.0,
1495231200000,74,0.0,
1495234800000,77,0.0,
1495238400000,81,0.0,
1495242000000,83,0.0,
1495245600000,84,0.0,
1495249200000,82,2.4,
1495252800000,82,8.0,
1495256400000,76,15.7,
1495260000000,75,15.8,
1495263600000,69,28.9,
1495267200000,62,39.0,
1495270800000,63,58.1,
1495274400000,65,53.7,
1495278000000,64,56.9,
1495281600000,67,96.3,
1495285200000,60,43.2,
1495288800000,57,31.6,
1495292400000,69,45.6,
1495296000000,60,15.4,
1495299600000,61,4.9,
1495303200000,69,1.8,
1495306800000,69,0.3,
1495310400000,72,0.0,
1495314000000,74,0.0,
1495317600000,76,0.0,
1495321200000,75,0.0,
1495324800000,71,0.0,
1495328400000,70,0.0,
1495332000000,68,0.0,
1495335600000,70,1.6,
1495339200000,69,6.2,
1495342800000,71,10.5,
1495346400000,66,17.1,
1495350000000,51,23.6,
1495353600000,48,79.7,
1495357200000,49,108.1,
1495360800000,37,102.1,
1495364400000,45,121.7,
1495368000000,59,103.5,
1495371600000,50,70.0,
1495375200000,54,36.9,
1495378800000,63,52.5,
1495382400000,51,29.9,
1495386000000,55,13.1,
1495389600000,53,4.5,
1495393200000,54,0.8,
1495396800000,49,0.0,
1495400400000,48,0.0,
1495404000000,52,0.0,
1495407600000,64,0.0,
1495411200000,70,0.0,
1495414800000,74,0.0,
1495418400000,77,0.0,
1495422000000,79,2.4,
1495425600000,77,4.4,
1495429200000,75,17.9,
1495432800000,70,39.2,
1495436400000,69,44.3,
1495440000000,63,56.1,
1495443600000,55,91.7,
1495447200000,53,86.0,
1495450800000,49,84.4,
1495454400000,47,108.6,
1495458000000,41,83.9,
1495461600000,40,47.0,
1495465200000,36,27.4,
1495468800000,35,10.9,
1495472400000,38,7.6,
1495476000000,40,4.3,
1495479600000,41,0.8,
1495483200000,48,0.0,
1495486800000,52,0.0,
1495490400000,58,0.0,
1495494000000,63,0.0,
1495497600000,69,0.0,
1495501200000,66,0.0,
1495504800000,68,0.1,
1495508400000,70,0.9,
1495512000000,68,2.9,
1495515600000,69,7.1,
1495519200000,67,21.8,
1495522800000,76,46.9,
1495526400000,66,67.9,
1495530000000,61,43.4,
1495533600000,63,51.5,
1495537200000,60,79.5,
1495540800000,64,73.8,
1495544400000,82,37.5,
1495548000000,73,27.3,
1495551600000,72,18.9,
1495555200000,69,26.4,
1495558800000,76,12.2,
1495562400000,72,1.9,
1495566000000,78,0.7,
1495569600000,83,0.0,
1495573200000,88,0.0,
1495576800000,93,0.0,
1495580400000,94,0.0,
1495584000000,94,0.0,
1495587600000,88,0.0,
1495591200000,88,0.2,
1495594800000,83,2.6,
1495598400000,69,9.0,
1495602000000,59,22.9,
1495605600000,49,43.3,
1495609200000,45,71.8,
1495612800000,40,105.4,
1495616400000,35,137.8,
1495620000000,38,161.3,
1495623600000,50,168.7,
1495627200000,43,159.2,
1495630800000,46,133.2,
1495634400000,49,96.7,
1495638000000,41,63.9,
1495641600000,50,36.3,
1495645200000,56,16.2,
1495648800000,69,5.8,
1495652400000,71,1.2,
1495656000000,81,0.0,
1495659600000,86,0.0,
1495663200000,86,0.0,
1495666800000,86,0.0,
1495670400000,77,0.0,
1495674000000,72,0.0,
1495677600000,68,0.1,
1495681200000,60,1.4,
1495684800000,67,4.7,
1495688400000,69,12.9,
1495692000000,76,16.4,
1495695600000,68,28.4,
1495699200000,66,88.3,
1495702800000,55,88.4,
1495706400000,56,110.5,
1495710000000,65,111.8,
1495713600000,63,49.0,
1495717200000,68,40.6,
1495720800000,69,36.6,
1495724400000,69,24.5,
1495728000000,66,11.1,
1495731600000,72,5.3,
1495735200000,83,2.5,
1495738800000,85,0.5,
1495742400000,89,0.0,
1495746000000,89,0.0,
1495749600000,92,0.0,
1495753200000,93,0.0,
1495756800000,92,0.0,
1495760400000,95,0.0,
1495764000000,96,0.2,
1495767600000,85,1.1,
1495771200000,75,9.6,
1495774800000,69,24.2,
1495778400000,63,45.2,
1495782000000,54,74.8,
1495785600000,51,92.2,
1495789200000,45,73.0,
1495792800000,45,69.7,
1495796400000,48,148.2,
1495800000000,60,134.5,
1495803600000,64,112.6,
1495807200000,64,78.0,
1495810800000,63,58.2,
1495814400000,57,32.5,
1495818000000,52,14.0,
1495821600000,53,5.2,
1495825200000,65,1.0,
1495828800000,68,0.0,
1495832400000,66,0.0,
1495836000000,63,0.0,
1495839600000,75,0.0,
1495843200000,77,0.0,
1495846800000,84,0.0,
1495850400000,91,0.1,
1495854000000,95,1.4,
1495857600000,94,8.1,
1495861200000,92,19.8,
1495864800000,83,28.7,
1495868400000,77,59.6,
1495872000000,76,85.2,
1495875600000,68,109.0,
1495879200000,66,124.2,
1495882800000,65,129.2,
1495886400000,64,123.2,
1495890000000,62,105.6,
1495893600000,68,79.4,
1495897200000,71,48.5,
1495900800000,81,29.6,
1495904400000,80,13.3,
1495908000000,67,5.0,
1495911600000,70,0.8,
1495915200000,70,0.0,
1495918800000,66,0.0,
1495922400000,61,0.0,
1495926000000,61,0.0,
1495929600000,62,0.0,
1495933200000,64,0.0,
1495936800000,68,0.3,
1495940400000,65,2.9,
1495944000000,59,8.6,
1495947600000,59,21.2,
1495951200000,60,43.5,
1495954800000,57,71.8,
1495958400000,50,98.3,
1495962000000,44,119.3,
1495965600000,48,129.7,
1495969200000,49,73.6,
1495972800000,47,59.6,
1495976400000,42,57.3,
1495980000000,44,50.6,
1495983600000,51,31.0,
1495987200000,58,18.6,
1495990800000,54,8.2,
1495994400000,53,3.7,
1495998000000,65,0.8,
1496001600000,68,0.0,
1496005200000,71,0.0,
1496008800000,75,0.0,
1496012400000,76,0.0,
1496016000000,82,0.0,
1496019600000,86,0.0,
1496023200000,89,0.3,
1496026800000,87,2.3,
1496030400000,80,7.0,
1496034000000,63,15.8,
1496037600000,72,29.4,
1496041200000,69,51.6,
1496044800000,54,75.6,
1496048400000,41,99.6,
1496052000000,50,116.7,
1496055600000,51,119.7,
1496059200000,48,112.3,
1496062800000,50,92.6,
1496066400000,53,66.6,
1496070000000,52,42.8,
1496073600000,49,24.6,
1496077200000,47,12.0,
1496080800000,51,4.8,
1496084400000,50,1.3,
1496088000000,57,0.0,
1496091600000,61,0.0,
1496095200000,75,0.0,
1496098800000,79,0.0,
1496102400000,83,0.0,
1496106000000,87,0.0,
1496109600000,68,0.2,
1496113200000,74,1.2,
1496116800000,74,3.5,
1496120400000,82,9.0,
1496124000000,78,16.7,
1496127600000,75,28.5,
1496131200000,60,40.8,
1496134800000,47,52.8,
1496138400000,79,57.2,
1496142000000,84,59.4,
1496145600000,83,64.2,
1496149200000,95,46.9,
1496152800000,96,42.1,
1496156400000,95,23.6,
1496160000000,97,13.2,
1496163600000,99,6.7,
1496167200000,99,2.4,
1496170800000,100,0.6,
1496174400000,100,0.0,
1496178000000,100,0.0,
1496181600000,100,0.0,
1496185200000,100,0.0,
1496188800000,99,0.0,
1496192400000,99,0.0,
1496196000000,99,0.2,
1496199600000,97,1.9,
1496203200000,98,4.6,
1496206800000,99,10.1,
1496210400000,99,23.1,
1496214000000,99,46.3,
1496217600000,98,65.4,
1496221200000,95,53.1,
1496224800000,93,64.2,
1496228400000,87,95.3,
1496232000000,68,104.7,
1496235600000,65,95.7,
1496239200000,61,81.8,
1496242800000,64,54.1,
1496246400000,58,23.9,
1496250000000,58,5.8,
1496253600000,55,2.2,
1496257200000,65,0.7,
1496260800000,94,0.0,
1496264400000,94,0.0,
1496268000000,95,0.0,
1496271600000,93,0.0,
1496275200000,92,0.0,
1496278800000,91,0.0,
1496282400000,91,0.4,
1496286000000,66,3.3,
1496289600000,61,10.0,
1496293200000,58,15.5,
1496296800000,53,45.1,
1496300400000,48,74.5,
1496304000000,43,104.3,
1496307600000,41,85.3,
1496311200000,38,58.1,
1496314800000,38,60.0,
1496318400000,34,81.6,
1496322000000,32,111.8,
1496325600000,38,64.5,
1496329200000,33,38.8,
1496332800000,35,16.9,
1496336400000,45,8.9,
1496340000000,49,6.0,
1496343600000,77,1.5,
1496347200000,75,0.0,
1496350800000,84,0.0,
1496354400000,75,0.0,
1496358000000,72,0.0,
1496361600000,79,0.0,
1496365200000,80,0.0,
1496368800000,81,0.6,
1496372400000,80,4.1,
1496376000000,76,12.6,
1496379600000,71,30.2,
1496383200000,64,55.4,
1496386800000,50,90.6,
1496390400000,40,130.9,
1496394000000,38,167.4,
1496397600000,34,191.8,
1496401200000,40,197.5,
1496404800000,40,182.3,
1496408400000,45,150.7,
1496412000000,42,111.0,
1496415600000,43,72.3,
1496419200000,54,40.5,
1496422800000,53,19.0,
1496426400000,53,7.1,
1496430000000,56,1.8,
1496433600000,68,0.0,
1496437200000,74,0.0,
1496440800000,77,0.0,
1496444400000,77,0.0,
1496448000000,81,0.0,
1496451600000,82,0.0,
1496455200000,82,0.6,
1496458800000,82,3.8,
1496462400000,71,11.5,
1496466000000,66,27.2,
1496469600000,58,25.2,
1496473200000,56,32.1,
1496476800000,55,47.2,
1496480400000,53,70.1,
1496484000000,50,66.2,
1496487600000,61,72.8,
1496491200000,66,67.0,
1496494800000,68,48.7,
1496498400000,69,37.4,
1496502000000,70,24.8,
1496505600000,75,13.1,
1496509200000,78,6.8,
1496512800000,83,2.4,
1496516400000,84,0.7,
1496520000000,78,0.0,
1496523600000,76,0.0,
1496527200000,80,0.0,
1496530800000,82,0.0,
1496534400000,86,0.0,
1496538000000,94,0.0,
1496541600000,98,0.2,
1496545200000,98,1.4,
1496548800000,98,4.1,
1496552400000,97,9.7,
1496556000000,95,18.0,
1496559600000,94,29.5,
1496563200000,90,42.1,
1496566800000,84,73.2,
1496570400000,80,93.7,
1496574000000,83,130.4,
1496577600000,83,56.1,
1496581200000,84,86.0,
1496584800000,86,46.2,
1496588400000,85,47.1,
1496592000000,80,22.5,
1496595600000,80,9.9,
1496599200000,81,2.8,
1496602800000,76,0.8,
1496606400000,71,0.0,
1496610000000,78,0.0,
1496613600000,91,0.0,
1496617200000,97,0.0,
1496620800000,99,0.0,
1496624400000,99,0.0,
1496628000000,99,0.2,
1496631600000,99,1.5,
1496635200000,99,4.4,
1496638800000,99,9.4,
1496642400000,99,19.1,
1496646000000,99,30.7,
1496649600000,99,42.9,
1496653200000,99,48.3,
1496656800000,95,54.9,
1496660400000,84,64.1,
1496664000000,77,72.6,
1496667600000,61,113.1,
1496671200000,56,84.8,
1496674800000,49,57.3,
1496678400000,42,32.5,
1496682000000,47,15.5,
1496685600000,61,6.7,
1496689200000,63,1.9,
1496692800000,65,0.0,
1496696400000,59,0.0,
1496700000000,63,0.0,
1496703600000,65,0.0,
1496707200000,68,0.0,
1496710800000,72,0.0,
1496714400000,77,0.6,
1496718000000,79,3.6,
1496721600000,75,10.8,
1496725200000,73,25.3,
1496728800000,68,46.3,
1496732400000,67,74.7,
1496736000000,63,104.3,
1496739600000,59,129.3,
1496743200000,53,143.9,
1496746800000,54,142.7,
1496750400000,54,132.8,
1496754000000,53,110.1,
1496757600000,52,82.1,
1496761200000,73,56.8,
1496764800000,74,32.0,
1496768400000,82,15.8,
1496772000000,88,6.2,
1496775600000,90,1.8,
1496779200000,89,0.0,
1496782800000,90,0.0,
1496786400000,88,0.0,
1496790000000,83,0.0,
1496793600000,82,0.0,
1496797200000,87,0.0,
1496800800000,82,0.6,
1496804400000,84,3.6,
1496808000000,81,10.6,
1496811600000,79,22.8,
1496815200000,75,18.5,
1496818800000,71,26.3,
1496822400000,73,46.2,
1496826000000,72,76.0,
1496829600000,72,67.8,
1496833200000,74,61.1,
1496836800000,93,56.5,
1496840400000,92,43.3,
1496844000000,98,37.0,
1496847600000,98,23.3,
1496851200000,97,12.6,
1496854800000,94,10.3,
1496858400000,94,6.5,
1496862000000,95,1.9,
1496865600000,97,0.0,
1496869200000,96,0.0,
1496872800000,97,0.0,
1496876400000,95,0.0,
1496880000000,96,0.0,
1496883600000,95,0.0,
1496887200000,96,0.6,
1496890800000,93,3.4,
1496894400000,88,9.8,
1496898000000,83,23.2,
1496901600000,83,40.3,
1496905200000,88,45.1,
1496908800000,87,33.5,
1496912400000,90,43.7,
1496916000000,89,55.8,
1496919600000,86,71.8,
1496923200000,87,65.0,
1496926800000,89,68.0,
1496930400000,91,61.3,
1496934000000,81,49.1,
1496937600000,80,30.7,
1496941200000,89,16.6,
1496944800000,93,5.7,
1496948400000,94,1.6,
1496952000000,96,0.0,
1496955600000,95,0.0,
1496959200000,96,0.0,
1496962800000,97,0.0,
1496966400000,98,0.0,
1496970000000,97,0.0,
1496973600000,98,0.6,
1496977200000,97,3.9,
1496980800000,97,11.4,
1496984400000,79,24.0,
1496988000000,67,29.8,
1496991600000,66,46.5,
1496995200000,61,66.5,
1496998800000,57,76.7,
1497002400000,59,69.9,
1497006000000,64,68.3,
1497009600000,55,63.9,
1497013200000,63,54.6,
1497016800000,75,40.1,
1497020400000,79,30.4,
1497024000000,80,14.4,
1497027600000,80,13.5,
1497031200000,84,4.6,
1497034800000,84,1.0,
1497038400000,92,0.0,
1497042000000,96,0.0,
1497045600000,97,0.0,
1497049200000,98,0.0,
1497052800000,98,0.0,
1497056400000,98,0.0,
1497060000000,96,0.5,
1497063600000,96,3.0,
1497067200000,88,8.7,
1497070800000,84,21.7,
1497074400000,79,48.1,
1497078000000,76,54.3,
1497081600000,72,79.0,
1497085200000,74,75.9,
1497088800000,77,116.7,
1497092400000,73,97.1,
1497096000000,74,101.0,
1497099600000,74,75.2,
1497103200000,78,53.7,
1497106800000,79,40.7,
1497110400000,79,20.0,
1497114000000,78,10.4,
1497117600000,84,4.8,
1497121200000,85,1.1,
1497124800000,88,0.0,
1497128400000,92,0.0,
1497132000000,99,0.0,
1497135600000,99,0.0,
1497139200000,99,0.0,
1497142800000,100,0.0,
1497146400000,100,0.6,
1497150000000,100,4.0,
1497153600000,100,12.4,
1497157200000,100,29.0,
1497160800000,85,52.8,
1497164400000,76,85.3,
1497168000000,74,109.9,
1497171600000,69,136.3,
1497175200000,68,156.9,
1497178800000,69,139.1,
1497182400000,66,94.8,
1497186000000,61,52.0,
1497189600000,67,48.7,
1497193200000,71,30.4,
1497196800000,71,15.7,
1497200400000,75,9.5,
1497204000000,80,3.9,
1497207600000,80,1.1,
1497211200000,85,0.0,
1497214800000,94,0.0,
1497218400000,94,0.0,
1497222000000,96,0.0,
1497225600000,98,0.0,
1497229200000,98,0.0,
1497232800000,99,0.3,
1497236400000,100,1.7,
1497240000000,100,5.1,
1497243600000,100,12.3,
1497247200000,100,22.4,
1497250800000,100,45.8,
1497254400000,100,63.7,
1497258000000,98,60.2,
1497261600000,90,123.5,
1497265200000,73,146.8,
1497268800000,58,176.6,
1497272400000,48,149.0,
1497276000000,62,94.7,
1497279600000,61,28.3,
1497283200000,59,18.2,
1497286800000,70,9.3,
1497290400000,96,7.4,
1497294000000,95,1.9,
1497297600000,96,0.0,
1497301200000,91,0.0,
1497304800000,97,0.0,
1497308400000,98,0.0,
1497312000000,98,0.0,
1497315600000,98,0.0,
1497319200000,99,0.4,
1497322800000,98,1.9,
1497326400000,97,5.9,
1497330000000,96,12.8,
1497333600000,94,25.7,
1497337200000,90,33.9,
1497340800000,80,68.8,
1497344400000,91,66.4,
1497348000000,95,72.9,
1497351600000,87,72.0,
1497355200000,87,77.7,
1497358800000,95,53.4,
1497362400000,90,39.4,
1497366000000,81,28.1,
1497369600000,75,36.0,
1497373200000,68,19.3,
1497376800000,64,7.2,
1497380400000,63,2.2,
1497384000000,61,0.1,
1497387600000,63,0.0,
1497391200000,61,0.0,
1497394800000,60,0.0,
1497398400000,59,0.0,
1497402000000,57,0.0,
1497405600000,61,0.8,
1497409200000,64,4.2,
1497412800000,57,12.0,
1497416400000,53,27.2,
1497420000000,47,48.0,
1497423600000,49,78.5,
1497427200000,45,111.4,
1497430800000,46,141.8,
1497434400000,50,164.2,
1497438000000,59,170.6,
1497441600000,42,59.8,
1497445200000,41,96.2,
1497448800000,60,90.3,
1497452400000,70,58.5,
1497456000000,70,34.1,
1497459600000,78,17.5,
1497463200000,77,6.3,
1497466800000,84,1.9,
1497470400000,86,0.2,
1497474000000,90,0.0,
1497477600000,88,0.0,
1497481200000,86,0.0,
1497484800000,90,0.0,
1497488400000,93,0.0,
1497492000000,95,0.7,
1497495600000,88,3.8,
1497499200000,84,10.7,
1497502800000,84,24.6,
1497506400000,66,47.4,
1497510000000,59,56.3,
1497513600000,50,84.1,
1497517200000,47,136.2,
1497520800000,43,155.5,
1497524400000,42,101.3,
1497528000000,45,68.5,
1497531600000,55,56.6,
1497535200000,59,41.0,
1497538800000,57,36.3,
1497542400000,62,20.2,
1497546000000,59,9.1,
1497549600000,59,4.8,
1497553200000,57,1.2,
1497556800000,67,0.1,
1497560400000,81,0.0,
1497564000000,82,0.0,
1497567600000,83,0.0,
1497571200000,85,0.0,
1497574800000,85,0.0,
1497578400000,88,0.4,
1497582000000,90,2.4,
1497585600000,85,5.5,
1497589200000,79,8.7,
1497592800000,71,21.4,
1497596400000,62,32.8,
1497600000000,65,37.9,
1497603600000,73,56.5,
1497607200000,76,67.0,
1497610800000,79,90.3,
1497614400000,81,77.6,
1497618000000,87,98.9,
1497621600000,87,50.6,
1497625200000,89,51.3,
1497628800000,92,26.7,
1497632400000,94,16.1,
1497636000000,97,5.1,
1497639600000,98,1.3,
1497643200000,99,0.1,
1497646800000,99,0.0,
1497650400000,100,0.0,
1497654000000,100,0.0,
1497657600000,100,0.0,
1497661200000,100,0.0,
1497664800000,100,0.3,
1497668400000,100,1.8,
1497672000000,100,5.4,
1497675600000,100,9.8,
1497679200000,98,15.1,
1497682800000,76,46.7,
1497686400000,68,78.3,
1497690000000,54,87.8,
1497693600000,48,105.5,
1497697200000,44,120.8,
1497700800000,52,120.3,
1497704400000,52,107.7,
1497708000000,57,81.1,
1497711600000,38,56.5,
1497715200000,40,32.2,
1497718800000,43,16.6,
1497722400000,52,5.9,
1497726000000,49,1.9,
1497729600000,57,0.2,
1497733200000,68,0.0,
1497736800000,71,0.0,
1497740400000,74,0.0,
1497744000000,77,0.0,
1497747600000,78,0.0,
1497751200000,79,0.5,
1497754800000,76,2.0,
1497758400000,71,6.1,
1497762000000,63,13.2,
1497765600000,52,40.9,
1497769200000,55,49.4,
1497772800000,52,70.7,
1497776400000,52,76.0,
1497780000000,53,104.7,
1497783600000,48,82.7,
1497787200000,49,106.8,
1497790800000,48,86.7,
1497794400000,43,66.1,
1497798000000,42,48.6,
1497801600000,48,24.4,
1497805200000,45,15.3,
1497808800000,40,5.7,
1497812400000,54,1.8,
1497816000000,55,0.1,
1497819600000,61,0.0,
1497823200000,69,0.0,
1497826800000,73,0.0,
1497830400000,80,0.0,
1497834000000,81,0.0,
1497837600000,81,0.5,
1497841200000,88,3.4,
1497844800000,83,10.7,
1497848400000,72,24.3,
1497852000000,63,43.0,
1497855600000,64,63.9,
1497859200000,60,91.2,
1497862800000,55,60.5,
1497866400000,56,111.5,
1497870000000,55,89.1,
1497873600000,60,118.6,
1497877200000,51,109.2,
1497880800000,55,67.9,
1497884400000,71,58.6,
1497888000000,71,32.1,
1497891600000,63,17.4,
1497895200000,66,7.0,
1497898800000,81,2.3,
1497902400000,90,0.1,
1497906000000,87,0.0,
1497909600000,79,0.0,
1497913200000,69,0.0,
1497916800000,92,0.0,
1497920400000,88,0.0,
1497924000000,97,0.4,
1497927600000,98,1.5,
1497931200000,94,4.8,
1497934800000,93,9.6,
1497938400000,86,28.2,
1497942000000,73,44.9,
1497945600000,71,72.2,
1497949200000,74,71.0,
1497952800000,63,95.1,
1497956400000,55,143.3,
1497960000000,69,135.5,
1497963600000,48,113.0,
1497967200000,75,58.5,
1497970800000,68,26.3,
1497974400000,72,31.0,
1497978000000,62,14.0,
1497981600000,72,8.1,
1497985200000,76,2.4,
1497988800000,85,0.2,
1497992400000,91,0.0,
1497996000000,88,0.0,
1497999600000,91,0.0,
1498003200000,87,0.0,
1498006800000,88,0.0,
1498010400000,83,0.7,
1498014000000,65,4.2,
1498017600000,62,12.2,
1498021200000,61,27.9,
1498024800000,58,50.0,
1498028400000,52,77.0,
1498032000000,53,97.8,
1498035600000,51,100.1,
1498039200000,46,98.5,
1498042800000,48,114.0,
1498046400000,42,88.8,
1498050000000,47,93.7,
1498053600000,51,43.6,
1498057200000,59,53.1,
1498060800000,73,27.4,
1498064400000,71,13.9,
1498068000000,76,5.6,
1498071600000,76,1.3,
1498075200000,78,0.1,
1498078800000,84,0.0,
1498082400000,84,0.0,
1498086000000,86,0.0,
1498089600000,86,0.0,
1498093200000,89,0.0,
1498096800000,89,0.8,
1498100400000,83,3.5,
1498104000000,70,9.4,
1498107600000,59,20.9,
1498111200000,59,32.6,
1498114800000,52,40.5,
1498118400000,51,46.2,
1498122000000,50,59.3,
1498125600000,48,103.8,
1498129200000,43,87.7,
1498132800000,41,103.5,
1498136400000,40,77.0,
1498140000000,41,66.7,
1498143600000,64,41.5,
1498147200000,78,12.3,
1498150800000,76,14.1,
1498154400000,76,6.7,
1498158000000,81,2.2,
1498161600000,84,0.2,
1498165200000,88,0.0,
1498168800000,92,0.0,
1498172400000,94,0.0,
1498176000000,97,0.0,
1498179600000,98,0.0,
1498183200000,99,0.7,
1498186800000,98,3.6,
1498190400000,88,9.8,
1498194000000,74,21.9,
1498197600000,64,30.7,
1498201200000,69,61.3,
1498204800000,68,86.5,
1498208400000,64,95.1,
1498212000000,63,107.3,
1498215600000,65,117.1,
1498219200000,65,92.4,
1498222800000,61,76.4,
1498226400000,61,42.5,
1498230000000,65,33.3,
1498233600000,64,10.5,
1498237200000,71,5.5,
1498240800000,72,3.0,
1498244400000,76,0.8,
1498248000000,76,0.1,
1498251600000,89,0.0,
1498255200000,88,0.0,
1498258800000,91,0.0,
1498262400000,85,0.0,
1498266000000,91,0.0,
1498269600000,85,0.2,
1498273200000,92,1.3,
1498276800000,97,3.7,
1498280400000,98,8.5,
