date,air_humidity_id,precipitation_id,sun_hours_id,output
1451606400000,78,,0.0,
1451610000000,76,0.0,0.0,
1451613600000,78,0.0,0.0,
1451617200000,75,0.0,0.0,
1451620800000,76,0.0,0.0,
1451624400000,78,0.0,0.0,
1451628000000,80,,0.0,
1451631600000,75,,0.0,
1451635200000,72,,0.0,
1451638800000,74,,0.9,
1451642400000,70,,1.9,
1451646000000,71,,2.2,
1451649600000,69,,1.6,
1451653200000,69,,0.6,
1451656800000,69,,0.0,
1451660400000,76,,0.0,
1451664000000,72,,0.0,
1451667600000,69,,0.0,
1451671200000,71,,0.0,
1451674800000,69,,0.0,
1451678400000,68,,0.0,
1451682000000,69,,0.0,
1451685600000,71,,0.0,
1451689200000,72,,0.0,
1451692800000,73,,0.0,
1451696400000,68,,0.0,
1451700000000,66,,0.0,
1451703600000,69,,0.0,
1451707200000,70,,0.0,
1451710800000,69,,0.0,
1451714400000,67,,0.0,
1451718000000,71,,0.0,
1451721600000,73,,0.0,
1451725200000,63,,0.8,
1451728800000,66,,1.9,
1451732400000,78,,1.8,
1451736000000,92,,1.2,
1451739600000,92,,0.3,
1451743200000,91,,0.0,
1451746800000,87,,0.0,
1451750400000,85,,0.0,
1451754000000,86,,0.0,
1451757600000,88,,0.0,
1451761200000,89,,0.0,
1451764800000,91,,0.0,
1451768400000,91,,0.0,
1451772000000,86,,0.0,
1451775600000,85,,0.0,
1451779200000,85,,0.0,
1451782800000,85,,0.0,
1451786400000,85,,0.0,
1451790000000,81,,0.0,
1451793600000,83,,0.0,
1451797200000,81,,0.0,
1451800800000,81,,0.0,
1451804400000,81,,0.0,
1451808000000,84,,0.0,
1451811600000,81,,0.6,
1451815200000,76,,1.5,
1451818800000,75,,1.6,
1451822400000,75,,1.2,
1451826000000,78,,0.4,
1451829600000,78,,0.0,
1451833200000,81,,0.0,
1451836800000,81,,0.0,
1451840400000,79,,0.0,
1451844000000,78,,0.0,
1451847600000,76,,0.0,
1451851200000,74,,0.0,
1451854800000,72,,0.0,
1451858400000,73,,0.0,
1451862000000,75,,0.0,
1451865600000,76,,0.0,
1451869200000,77,,0.0,
1451872800000,75,,0.0,
1451876400000,78,,0.0,
1451880000000,80,,0.0,
1451883600000,80,,0.0,
1451887200000,83,,0.0,
1451890800000,89,,0.0,
1451894400000,87,,0.0,
1451898000000,83,,0.5,
1451901600000,81,,1.2,
1451905200000,84,,1.0,
1451908800000,86,,1.4,
1451912400000,88,,0.4,
1451916000000,90,,0.0,
1451919600000,91,,0.0,
1451923200000,91,,0.0,
1451926800000,89,,0.0,
1451930400000,90,,0.0,
1451934000000,90,,0.0,
1451937600000,92,,0.0,
1451941200000,92,,0.0,
1451944800000,92,,0.0,
1451948400000,91,,0.0,
1451952000000,91,,0.0,
1451955600000,93,,0.0,
1451959200000,92,,0.0,
1451962800000,91,,0.0,
1451966400000,90,,0.0,
1451970000000,90,,0.0,
1451973600000,91,,0.0,
1451977200000,91,,0.0,
1451980800000,82,,0.0,
1451984400000,88,,0.8,
1451988000000,84,,2.7,
1451991600000,84,,3.6,
1451995200000,85,,2.1,
1451998800000,82,,1.0,
1452002400000,85,,0.0,
1452006000000,90,,0.0,
1452009600000,88,,0.0,
1452013200000,89,,0.0,
1452016800000,88,,0.0,
1452020400000,89,,0.0,
1452024000000,88,,0.0,
1452027600000,89,,0.0,
1452031200000,89,,0.0,
1452034800000,90,,0.0,
1452038400000,89,,0.0,
1452042000000,89,,0.0,
1452045600000,88,,0.0,
1452049200000,87,,0.0,
1452052800000,88,,0.0,
1452056400000,89,,0.0,
1452060000000,89,,0.0,
1452063600000,88,,0.0,
1452067200000,89,,0.0,
1452070800000,89,,0.7,
1452074400000,89,,0.9,
1452078000000,89,,1.6,
1452081600000,89,,1.3,
1452085200000,89,,0.6,
1452088800000,88,,0.0,
1452092400000,88,,0.0,
1452096000000,85,,0.0,
1452099600000,85,,0.0,
1452103200000,83,,0.0,
1452106800000,84,,0.0,
1452110400000,84,,0.0,
1452114000000,82,,0.0,
1452117600000,82,,0.0,
1452121200000,82,,0.0,
1452124800000,84,,0.0,
1452128400000,84,,0.0,
1452132000000,84,,0.0,
1452135600000,84,,0.0,
1452139200000,82,,0.0,
1452142800000,84,,0.0,
1452146400000,82,,0.0,
1452150000000,83,,0.0,
1452153600000,81,,0.1,
1452157200000,81,,2.6,
1452160800000,84,,4.9,
1452164400000,88,,5.1,
1452168000000,86,,4.1,
1452171600000,87,,1.8,
1452175200000,85,,0.0,
1452178800000,86,,0.0,
1452182400000,85,,0.0,
1452186000000,86,,0.0,
1452189600000,83,,0.0,
1452193200000,84,,0.0,
1452196800000,87,,0.0,
1452200400000,89,,0.0,
1452204000000,89,,0.0,
1452207600000,89,,0.0,
1452211200000,90,,0.0,
1452214800000,90,,0.0,
1452218400000,92,,0.0,
1452222000000,90,,0.0,
1452225600000,90,,0.0,
1452229200000,90,,0.0,
1452232800000,87,,0.0,
1452236400000,81,,0.0,
1452240000000,81,,0.0,
1452243600000,86,,0.6,
1452247200000,84,,1.6,
1452250800000,86,,2.3,
1452254400000,85,,2.2,
1452258000000,83,,0.8,
1452261600000,88,,0.0,
