,date,real_output,StandardScaler_LR,MinMaxScaler_LR,MaxAbsScaler_LR,RobustScaler_LR,QuantileTransformer-Normal_LR,QuantileTransformer-Uniform_LR,PowerTransformer-Yeo-Johnson_LR,Normalizer_LR
25225,1574701200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25226,1574704800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25227,1574708400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25228,1574712000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25229,1574715600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25230,1574719200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25231,1574722800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25232,1574726400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25233,1574730000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25234,1574733600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25235,1574737200000,0.0,0.12428637193481729,0.12428637193481795,0.12428637193482217,0.12428637193480052,0.0,0.0,0.06359362387262912,0.0
25237,1574744400000,0.0,0.6719212863313953,0.6719212863314009,0.6719212863314006,0.6719212863313804,0.19410407655118522,0.0,0.2732895454150306,0.46008787767142345
25238,1574748000000,0.0,0.5795888765090451,0.5795888765090503,0.5795888765090513,0.5795888765090318,0.8682566639548144,0.0,0.13289602367540176,0.3631474212029139
25239,1574751600000,0.0,0.7649245406260632,0.7649245406260698,0.7649245406260672,0.7649245406260513,0.0,0.0,0.261212106239435,0.5445591855547209
25240,1574755200000,0.01,0.8854563116542011,0.8854563116542081,0.8854563116542078,0.88545631165419,0.09865411666376644,1.2297613012752713,0.3360726881433056,0.6609181735411653
25242,1574762400000,0.34,0.9376628614554332,0.9376628614554399,0.9376628614554416,0.9376628614554215,0.9620456354488933,1.329041586741262,0.35306414454642443,0.7081673785296578
25243,1574766000000,0.46,1.1868144453821514,1.1868144453821579,1.1868144453821579,1.1868144453821396,1.5265667265352199,1.5483316151138737,1.6488623508918245,0.9564402065270059
25246,1574776800000,0.0,0.8351285967745414,0.8351285967745448,0.8351285967745508,0.8351285967745314,0.6073170580839435,0.0,1.1123743158579342,0.6149017761310478
25247,1574780400000,0.0,0.16354897784383082,0.16354897784383238,0.16354897784383837,0.16354897784382094,0.0,0.0,0.0,0.0
25249,1574787600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25253,1574802000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25258,1574820000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25259,1574823600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25260,1574827200000,0.0,0.10913889568848756,0.10913889568848945,0.10913889568849022,0.10913889568846957,0.0,0.0,0.0,0.0
25283,1574913600000,0.0,0.10613297761247065,0.10613297761247276,0.10613297761247331,0.10613297761245144,0.0,0.0,0.0,0.0
25284,1574917200000,0.0,0.2504117842912521,0.2504117842912541,0.2504117842912521,0.25041178429123256,0.0,0.0,0.0,0.07601948314690721
25285,1574920800000,0.0,0.5080123950783721,0.5080123950783764,0.5080123950783726,0.5080123950783546,0.7343286472735779,0.0,0.0,0.33255785951281536
25296,1574960400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25299,1574971200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25300,1574974800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25302,1574982000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25310,1575010800000,0.0,0.529801596019885,0.5298015960198864,0.529801596019885,0.5298015960198661,0.0,0.0,0.0,0.35394814258333074
25311,1575014400000,0.0,0.8477122656974081,0.847712265697412,0.8477122656974085,0.847712265697389,0.5507451882412306,1.5183907896670394,0.2640333365624783,0.664449744509962
25312,1575018000000,0.03,0.806345114570501,0.8063451145705051,0.806345114570501,0.8063451145704819,0.4729998657403973,1.436911229607686,0.320933778324755,0.6184950888547619
25313,1575021600000,0.04,0.9820260123561799,0.9820260123561835,0.9820260123561813,0.9820260123561584,2.045957901189295,2.511166676133616,0.6528018652333185,0.7894427311865828
25314,1575025200000,0.05,1.1266089045391554,1.1266089045391605,1.1266089045391574,1.1266089045391334,2.823911255010394,2.9837843719776096,0.8340726328303949,0.9314244048077613
25315,1575028800000,0.03,1.0303087698346385,1.030308769834641,1.0303087698346403,1.0303087698346176,3.760006809054579,2.9987846650204943,0.723972682556975,0.8344734827301561
25316,1575032400000,0.0,0.7901263404333632,0.790126340433366,0.7901263404333676,0.790126340433345,3.031146051150718,2.933060033039766,0.20716063601525114,0.5965806671723952
25317,1575036000000,0.0,0.504748282060874,0.5047482820608732,0.5047482820608771,0.5047482820608568,0.0,0.0,0.0,0.31435470297705786
25318,1575039600000,0.0,0.2360143911935908,0.23601439119358852,0.23601439119359569,0.23601439119357226,0.0,0.0,0.0,0.04976866671596719
25319,1575043200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25320,1575046800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25321,1575050400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25322,1575054000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25323,1575057600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25324,1575061200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25325,1575064800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25326,1575068400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25327,1575072000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25328,1575075600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25329,1575079200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25330,1575082800000,0.0,0.05874229088215843,0.05874229088215832,0.058742290882154435,0.05874229088213678,0.0,0.0,0.08103830742425622,0.0
25331,1575086400000,0.0,0.42660455419248056,0.4266045541924816,0.42660455419247967,0.4266045541924594,0.0,0.0,0.3961816765892552,0.23166381241712558
25332,1575090000000,0.0,0.7752691562778571,0.775269156277861,0.7752691562778562,0.7752691562778369,0.0,0.0,0.6840816213163041,0.5727011220264363
25333,1575093600000,0.0,0.9299840644302111,0.9299840644302146,0.9299840644302115,0.9299840644301919,1.9726966393830727,0.0,0.7668145437318319,0.7199189546119804
25334,1575097200000,0.0,1.020050088810819,1.020050088810824,1.0200500888108177,1.020050088810801,0.0,0.0,0.7431275304472325,0.8041746812288232
25335,1575100800000,0.0,1.2427217435141042,1.2427217435141094,1.242721743514105,1.2427217435140865,0.8774236034336762,2.241044530074806,1.0473791199718014,1.019371455631414
25336,1575104400000,0.03,1.3640297347796053,1.3640297347796122,1.3640297347796064,1.3640297347795864,0.9534293253835435,2.5774984041067146,1.2314813585381728,1.134411766252874
25337,1575108000000,0.02,1.3321437237843312,1.3321437237843365,1.332143723784334,1.332143723784312,2.3792792258807154,3.021231692181896,1.290882983794334,1.1009139858104784
25338,1575111600000,0.02,1.3178149631312224,1.3178149631312284,1.317814963131223,1.3178149631312026,3.0145185021443983,3.312038868872058,1.2171540662165146,1.0841670863015826
25339,1575115200000,0.0,1.2722861446051434,1.2722861446051497,1.2722861446051468,1.2722861446051257,4.185100514278013,3.425979382187899,1.1646201674593093,1.0374314268224445
25340,1575118800000,0.0,1.0886534259851064,1.0886534259851108,1.088653425985111,1.0886534259850909,2.356318357648221,2.9439143816692486,0.761710536986463,0.8545005775672241
25341,1575122400000,0.0,0.8256927634592437,0.8256927634592468,0.8256927634592497,0.8256927634592293,0.0,0.0,0.4227122903981364,0.5948004508101865
25342,1575126000000,0.0,0.6258114006293862,0.6258114006293869,0.6258114006293898,0.6258114006293711,0.0,0.0,0.21808425573573098,0.3980903889365879
25343,1575129600000,0.0,0.3478892574321466,0.34788925743214616,0.3478892574321488,0.3478892574321306,0.0,0.0,0.0,0.1255113470447788
25344,1575133200000,0.0,0.11368087880416455,0.11368087880416178,0.11368087880416944,0.11368087880414757,0.0,0.0,0.0,0.0
25345,1575136800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25346,1575140400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25347,1575144000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25348,1575147600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25349,1575151200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25350,1575154800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25351,1575158400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25352,1575162000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25353,1575165600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25354,1575169200000,0.0,0.15201785422673852,0.15201785422673786,0.1520178542267363,0.15201785422671643,0.0,0.0,0.14485382743490227,0.0
25355,1575172800000,0.0,0.36362692906167293,0.3636269290616727,0.3636269290616738,0.36362692906165156,0.0,0.03198179454912253,0.3275763628884638,0.13459450983730975
25356,1575176400000,0.0,0.6699818596878768,0.6699818596878793,0.6699818596878764,0.6699818596878563,0.0,0.19749224998062953,0.6884131421416066,0.4346516820323606
25357,1575180000000,0.0,0.858409324109092,0.858409324109095,0.8584093241090915,0.8584093241090728,1.9657754419495346,0.22426341220223556,0.8277932211270527,0.6175535268416462
25358,1575183600000,0.0,0.9130262167032059,0.9130262167032099,0.913026216703205,0.9130262167031877,0.0,0.0,0.7130205664418641,0.6678780147347966
25359,1575187200000,0.0,1.0449826376013958,1.044982637601401,1.0449826376013984,1.044982637601377,0.729348269971859,2.4700007069995156,0.8450064401626494,0.7952601077492997
25360,1575190800000,0.01,1.1530512830570874,1.1530512830570925,1.1530512830570903,1.1530512830570696,0.6570818126168243,2.187106528450224,0.958563062497898,0.899520406561189
25361,1575194400000,0.03,1.228246078993027,1.2282460789930327,1.2282460789930276,1.2282460789930096,2.0988821429601634,2.6836453118024792,1.10044381454044,0.9720586107967257
25362,1575198000000,0.03,1.2145200162625247,1.214520016262529,1.2145200162625223,1.2145200162625072,2.655426251557376,2.8643552324722066,1.1418224842711733,0.9585837422201244
25363,1575201600000,0.03,1.0708313472458517,1.0708313472458555,1.07083134724585,1.0708313472458346,3.4774189945727203,2.8256946253554958,0.8578961667237126,0.8166604728601727
25364,1575205200000,0.0,0.9664439836929712,0.966443983692973,0.9664439836929724,0.966443983692955,3.1549905886962484,3.02671907427235,0.7829392619300801,0.7165150991013609
25365,1575208800000,0.0,0.6726506226970956,0.6726506226970971,0.6726506226971019,0.6726506226970801,0.3461297189953285,0.0,0.23022495970023948,0.4280513208971544
25366,1575212400000,0.0,0.4407557869968448,0.4407557869968437,0.44075578699685103,0.4407557869968287,0.0,0.0,0.0,0.2010074367351395
25367,1575216000000,0.0,0.09924011277583,0.09924011277582778,0.09924011277583489,0.09924011277581335,0.0,0.0,0.0,0.0
25368,1575219600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25369,1575223200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25370,1575226800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25371,1575230400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25372,1575234000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25373,1575237600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25374,1575241200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25375,1575244800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25376,1575248400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25377,1575252000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017708815205590422,0.0
25378,1575255600000,0.0,0.08918708221966343,0.08918708221966198,0.08918708221966298,0.08918708221964078,0.0,0.0,0.0,0.0
25379,1575259200000,0.0,0.33367235353329816,0.33367235353329927,0.3336723535333004,0.3336723535332765,0.0,0.0,0.21910147761344412,0.1132214909496162
25380,1575262800000,0.0,0.5551137898296479,0.5551137898296493,0.5551137898296492,0.5551137898296272,0.0,0.0,0.4105041171949124,0.3281174404392475
25381,1575266400000,0.0,0.5087440441167632,0.5087440441167651,0.5087440441167654,0.5087440441167432,1.2839729102659714,0.0,0.017657101110004625,0.27871259497341244
25382,1575270000000,0.0,0.6923892051163572,0.6923892051163592,0.692389205116358,0.692389205116338,0.0,0.0,0.24181822262150465,0.4552147453642386
25383,1575273600000,0.0,0.8858240797345966,0.8858240797346011,0.8858240797346006,0.8858240797345788,0.4020656209878135,1.7738820698189244,0.43518951805414163,0.6423872036156907
25384,1575277200000,0.03,1.3545505425247766,1.3545505425247824,1.3545505425247821,1.3545505425247577,1.3000179181803024,2.9480118828685047,1.3604513846818491,1.10137243315128
25385,1575280800000,0.03,1.474851864172207,1.4748518641722135,1.4748518641722104,1.474851864172187,2.789997806362372,3.6020847383168686,1.6999789376400054,1.2178924991638356
25386,1575284400000,0.02,1.3576663914563956,1.357666391456402,1.357666391456398,1.3576663914563754,3.238106513139144,3.72105897893489,1.4736621174573818,1.1006317880043444
25387,1575288000000,0.0,1.2498468122263644,1.2498468122263684,1.2498468122263677,1.2498468122263453,4.200591555848168,3.740031227053402,1.2752842925222412,0.9932316014914276
25388,1575291600000,0.0,1.0113300141543453,1.0113300141543493,1.0113300141543498,1.0113300141543287,2.2589638827939926,3.1189359462277793,0.789044095340852,0.7570369235816738
25389,1575295200000,0.0,0.720756223125913,0.7207562231259143,0.7207562231259192,0.7207562231258976,0.0,0.0,0.3676920969300439,0.47076082546712056
25390,1575298800000,0.0,0.4827749078345085,0.48277490783450855,0.48277490783451427,0.48277490783449206,0.0,0.0,0.09749051860555102,0.2371234564462938
25391,1575302400000,0.0,0.18438083531113492,0.18438083531113225,0.18438083531114025,0.18438083531111793,0.0,0.0,0.0,0.0
25392,1575306000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25393,1575309600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25394,1575313200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25395,1575316800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25396,1575320400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25397,1575324000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25398,1575327600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25399,1575331200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25400,1575334800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25401,1575338400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0835602710410912,0.052328933330589855,0.0
25402,1575342000000,0.0,0.19345746627321248,0.1934574662732116,0.19345746627321425,0.19345746627319127,0.0,0.004208810473449454,0.21715238406053539,0.0
25403,1575345600000,0.0,0.24805443182721376,0.24805443182721465,0.24805443182721731,0.24805443182719356,0.0,0.0,0.022876132453489628,0.014079453698738309
25404,1575349200000,0.0,0.5553908606416162,0.5553908606416192,0.5553908606416194,0.5553908606415967,0.0,0.0,0.43028351945824594,0.3140483477048178
25405,1575352800000,0.0,0.745609088887615,0.7456090888876187,0.7456090888876155,0.7456090888875962,1.8375063734955166,0.051326616342556086,0.5908421158638992,0.49930817875879113
25406,1575356400000,0.0,0.5513970610360954,0.551397061036099,0.551397061036095,0.551397061036078,0.0,0.0,0.3785372445151549,0.3015910150836829
25407,1575360000000,0.0,0.7621579206141034,0.762157920614107,0.7621579206141043,0.7621579206140863,0.3949332473940941,1.9971972027607254,0.5820317723400823,0.5070518559374491
25408,1575363600000,0.0,1.1028294687516207,1.1028294687516262,1.1028294687516258,1.1028294687516031,0.5689283150611866,2.142015445444825,0.8599741775676588,0.8429154229466166
25409,1575367200000,0.0,1.292596860073133,1.2925968600731386,1.2925968600731341,1.2925968600731155,1.1776149281831274,2.483386174040925,1.192187539185333,1.0309980140381323
25410,1575370800000,0.02,1.2389347043019365,1.2389347043019425,1.2389347043019416,1.2389347043019203,1.1868341344229827,1.929905261409191,1.0391102040259368,0.9788485271789044
25411,1575374400000,0.01,1.0624603596222042,1.0624603596222082,1.0624603596222109,1.0624603596221889,2.9156253037251125,1.7633456848840048,0.7500837186509519,0.8072566760550935
25412,1575378000000,0.0,0.6417735442521941,0.6417735442521963,0.6417735442522012,0.6417735442521801,2.4337828874525806,1.4987732164913794,0.15847748978772946,0.3924926683348833
25413,1575381600000,0.0,0.3624178866228114,0.3624178866228114,0.36241788662281493,0.36241788662279817,0.0,0.0,0.0,0.11890171816790157
25414,1575385200000,0.0,0.033982714827710314,0.03398271482770887,0.0339827148277152,0.033982714827696325,0.0,0.0,0.0,0.0
25415,1575388800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25416,1575392400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25419,1575403200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25420,1575406800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25421,1575410400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25422,1575414000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25423,1575417600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25424,1575421200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25425,1575424800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25426,1575428400000,0.0,0.1799677049681181,0.17996770496811942,0.17996770496812076,0.17996770496809922,0.0,0.0,0.0,0.0
25427,1575432000000,0.0,0.38904407188292334,0.3890440718829251,0.3890440718829282,0.38904407188290524,0.0,0.0,0.03642261617839848,0.17143799338036508
25428,1575435600000,0.0,0.34770616957082856,0.34770616957083156,0.347706169570829,0.34770616957081185,0.019149010706433156,0.0,0.08574397462339745,0.12332830548064205
25429,1575439200000,0.0,0.527640224254526,0.5276402242545293,0.5276402242545277,0.5276402242545104,2.3243675205493073,0.0,0.1864621254370067,0.29660238319886956
25430,1575442800000,0.0,1.0239383641032056,1.0239383641032118,1.0239383641032092,1.023938364103191,0.46280377966051445,0.0,0.6190979057944568,0.7846364734445344
25431,1575446400000,0.0,1.054221399648367,1.0542213996483725,1.0542213996483731,1.0542213996483525,0.0,1.3125469011358462,0.5119164523586388,0.8107535508523785
25432,1575450000000,0.08,1.166483794763234,1.1664837947632418,1.1664837947632414,1.16648379476322,0.26657574428953357,1.6307199797890028,0.6212818286767425,0.918105539558122
25433,1575453600000,0.15,1.3128413507545103,1.312841350754519,1.3128413507545176,1.3128413507544963,2.848850763268322,2.5040045323902635,1.1978782520350146,1.0606464766556694
25434,1575457200000,0.16,1.3699601590194395,1.3699601590194463,1.3699601590194455,1.3699601590194255,3.557552021507088,3.0228636027293483,1.4626185896385102,1.115866798391195
25435,1575460800000,0.08,0.8423602919969144,0.8423602919969192,0.8423602919969184,0.8423602919969014,4.086970660872285,2.5169821383256235,0.83803266181952,0.5926284676224685
