date,precipitation_id,cloud_coverage_id,air_pressure_id,sun_hours_id,output
1515301200000,0.0,0,1023.2,0.0,
1515304800000,0.0,0,1023.7,0.0,
1515308400000,0.0,0,1024.5,0.0,
1515312000000,0.0,0,1025.3,0.3,
1515315600000,0.0,0,1025.6,2.0,
1515319200000,0.0,0,1025.3,3.6,
1515322800000,0.0,0,1024.5,4.0,
1515326400000,0.0,13,1024.1,1.7,
1515330000000,0.0,13,1023.3,0.8,
1515333600000,0.0,38,1022.6,0.1,
1515337200000,0.0,0,1022.1,0.0,
1515340800000,0.0,0,1021.8,0.0,
1515344400000,0.0,13,1022.4,0.0,
1515348000000,0.0,25,1022.7,0.0,
1515351600000,0.0,0,1023.4,0.0,
1515355200000,0.0,0,1023.8,0.0,
1515358800000,0.0,0,1024.5,0.0,
1515362400000,0.0,0,1025.2,0.0,
1515366000000,0.0,0,1026.1,0.0,
1515369600000,0.0,0,1026.6,0.0,
1515373200000,0.0,0,1027.6,0.0,
1515376800000,0.0,0,1028.1,0.0,
1515380400000,0.0,0,1028.8,0.0,
1515384000000,0.0,0,1029.6,0.0,
1515387600000,0.0,0,1029.8,0.0,
1515391200000,0.0,0,1030.1,0.0,
1515394800000,0.0,0,1030.3,0.0,
1515398400000,0.0,25,1031.1,0.2,
1515402000000,0.0,113,1031.5,0.9,
1515405600000,0.0,113,1031.6,1.6,
1515409200000,0.0,13,1031.7,5.3,
1515412800000,0.0,0,1031.6,4.4,
1515416400000,0.0,0,1031.3,2.4,
1515420000000,0.0,0,1031.6,0.5,
1515423600000,0.0,0,1032.0,0.0,
1515427200000,0.0,0,1032.3,0.0,
1515430800000,0.0,0,1032.5,0.0,
1515434400000,0.0,100,1032.6,0.0,
1515438000000,0.0,113,1032.6,0.0,
1515441600000,0.0,113,1032.8,0.0,
1515445200000,0.0,100,1032.8,0.0,
1515448800000,0.0,100,1032.9,0.0,
1515452400000,0.0,100,1033.0,0.0,
1515456000000,0.0,100,1033.2,0.0,
1515459600000,0.0,100,1033.1,0.0,
1515463200000,0.0,100,1032.9,0.0,
1515466800000,0.0,100,1032.5,0.0,
1515470400000,0.0,100,1032.2,0.0,
1515474000000,0.0,100,1032.4,0.0,
1515477600000,0.0,100,1031.9,0.0,
1515481200000,0.0,100,1031.8,0.0,
1515484800000,0.0,100,1032.1,0.2,
1515488400000,0.0,100,1032.0,0.8,
1515492000000,0.0,100,1031.7,2.1,
1515495600000,0.0,113,1031.5,3.2,
1515499200000,0.0,113,1031.5,2.9,
1515502800000,0.0,113,1031.0,0.8,
1515506400000,0.0,113,1030.4,0.3,
1515510000000,0.0,113,1029.7,0.0,
1515513600000,0.0,113,1029.6,0.0,
1515517200000,0.0,113,1029.1,0.0,
1515520800000,0.0,113,1028.4,0.0,
1515524400000,0.0,113,1028.6,0.0,
1515528000000,0.0,113,1028.3,0.0,
1515531600000,0.0,0,1028.2,0.0,
1515535200000,0.0,0,1027.6,0.0,
1515538800000,0.0,0,1026.9,0.0,
1515542400000,0.0,0,1026.6,0.0,
1515546000000,0.0,0,1026.0,0.0,
1515549600000,0.0,0,1025.7,0.0,
1515553200000,0.0,0,1025.1,0.0,
1515556800000,0.0,0,1024.4,0.0,
1515560400000,0.0,0,1024.2,0.0,
1515564000000,0.0,0,1024.2,0.0,
1515567600000,0.0,50,1024.0,0.0,
1515571200000,0.0,113,1024.0,0.3,
1515574800000,0.0,113,1023.8,1.8,
1515578400000,0.0,113,1023.6,2.7,
1515582000000,0.0,113,1023.0,2.6,
1515585600000,0.0,38,1022.6,2.0,
1515589200000,0.0,13,1022.1,1.4,
1515592800000,0.0,38,1021.9,0.2,
1515596400000,0.0,25,1021.9,0.0,
1515600000000,0.0,25,1021.4,0.0,
1515603600000,0.0,0,1021.4,0.0,
1515607200000,0.0,100,1021.6,0.0,
1515610800000,0.0,100,1021.6,0.0,
1515614400000,0.0,100,1022.1,0.0,
1515618000000,0.0,100,1022.6,0.0,
1515621600000,0.0,100,1022.4,0.0,
1515625200000,0.0,100,1022.6,0.0,
1515628800000,0.0,100,1022.4,0.0,
1515632400000,0.0,100,1022.8,0.0,
1515636000000,0.0,100,1022.9,0.0,
1515639600000,0.0,100,1022.9,0.0,
1515643200000,0.0,100,1023.3,0.0,
1515646800000,0.0,100,1023.4,0.0,
1515650400000,0.0,100,1024.0,0.0,
1515654000000,0.0,100,1024.6,0.0,
1515657600000,0.0,100,1025.2,0.3,
1515661200000,0.0,100,1025.9,1.0,
1515664800000,0.0,100,1026.3,1.9,
1515668400000,0.0,100,1026.3,2.5,
1515672000000,0.0,100,1026.9,1.6,
1515675600000,0.0,100,1027.2,0.9,
1515679200000,0.0,100,1027.4,0.3,
1515682800000,0.0,100,1027.9,0.0,
1515686400000,0.0,100,1028.6,0.0,
1515690000000,0.0,100,1029.2,0.0,
1515693600000,0.0,100,1029.6,0.0,
1515697200000,0.0,100,1030.3,0.0,
1515700800000,0.0,100,1030.9,0.0,
1515704400000,0.0,100,1031.3,0.0,
1515708000000,0.0,100,1031.9,0.0,
1515711600000,0.0,100,1032.8,0.0,
1515715200000,0.3,100,1033.0,0.0,
1515718800000,0.2,100,1033.4,0.0,
1515722400000,0.2,113,1033.9,0.0,
1515726000000,0.0,100,1034.4,0.0,
1515729600000,0.1,100,1034.8,0.0,
1515733200000,0.1,100,1035.2,0.0,
1515736800000,0.1,100,1035.7,0.0,
1515740400000,0.0,100,1036.2,0.0,
1515744000000,0.0,100,1036.7,0.2,
1515747600000,0.0,100,1037.4,0.8,
1515751200000,0.0,100,1037.6,1.4,
1515754800000,0.0,100,1037.9,2.2,
1515758400000,0.0,100,1038.1,1.9,
1515762000000,0.0,100,1038.0,1.1,
1515765600000,0.0,100,1038.5,0.3,
1515769200000,0.0,100,1038.7,0.0,
1515772800000,0.0,100,1038.9,0.0,
1515776400000,0.0,100,1039.2,0.0,
1515780000000,0.0,100,1039.4,0.0,
1515783600000,0.0,100,1039.7,0.0,
1515787200000,0.0,100,1039.8,0.0,
1515790800000,0.0,100,1040.1,0.0,
1515794400000,0.0,100,1040.2,0.0,
1515798000000,0.0,100,1040.3,0.0,
1515801600000,0.0,100,1040.1,0.0,
1515805200000,0.0,100,1040.2,0.0,
1515808800000,0.0,100,1040.4,0.0,
1515812400000,0.0,100,1040.4,0.0,
1515816000000,0.0,100,1040.2,0.0,
1515819600000,0.0,100,1040.0,0.0,
1515823200000,0.0,100,1039.9,0.0,
1515826800000,0.0,100,1039.9,0.0,
1515830400000,0.0,100,1039.9,0.3,
1515834000000,0.0,100,1040.2,1.3,
1515837600000,0.0,100,1040.2,2.4,
1515841200000,0.0,100,1039.9,2.7,
1515844800000,0.0,100,1039.4,3.0,
1515848400000,0.0,100,1039.1,1.6,
1515852000000,0.0,100,1038.7,0.4,
1515855600000,0.0,100,1038.7,0.0,
1515859200000,0.0,100,1038.7,0.0,
1515862800000,0.0,100,1038.5,0.0,
1515866400000,0.0,100,1038.4,0.0,
1515870000000,0.0,100,1038.4,0.0,
1515873600000,0.0,100,1038.2,0.0,
1515877200000,0.0,100,1037.8,0.0,
1515880800000,0.0,100,1037.8,0.0,
1515884400000,0.0,100,1037.5,0.0,
1515888000000,0.0,100,1037.2,0.0,
1515891600000,0.0,100,1037.1,0.0,
1515895200000,0.0,100,1036.7,0.0,
1515898800000,0.0,100,1036.3,0.0,
1515902400000,0.0,100,1035.7,0.0,
1515906000000,0.0,100,1035.5,0.0,
1515909600000,0.0,100,1035.4,0.0,
1515913200000,0.0,100,1035.2,0.0,
1515916800000,0.0,100,1034.9,0.2,
1515920400000,0.0,100,1034.9,0.8,
1515924000000,0.0,100,1034.5,1.6,
1515927600000,0.0,100,1033.9,1.8,
1515931200000,0.0,100,1033.4,2.7,
1515934800000,0.0,100,1033.0,1.9,
1515938400000,0.0,100,1032.7,0.3,
1515942000000,0.0,100,1032.1,0.0,
1515945600000,0.0,100,1031.9,0.0,
1515949200000,0.0,100,1031.4,0.0,
1515952800000,0.0,100,1030.7,0.0,
1515956400000,0.0,100,1029.9,0.0,
1515960000000,0.0,100,1029.2,0.0,
1515963600000,0.0,100,1028.4,0.0,
1515967200000,0.0,100,1028.1,0.0,
1515970800000,0.0,100,1027.3,0.0,
1515974400000,0.0,100,1026.5,0.0,
1515978000000,0.0,100,1025.8,0.0,
1515981600000,0.0,100,1025.0,0.0,
1515985200000,0.0,100,1023.8,0.0,
1515988800000,0.0,100,1023.1,0.0,
1515992400000,0.0,100,1022.4,0.0,
1515996000000,0.0,100,1021.5,0.0,
1515999600000,0.0,100,1020.5,0.0,
1516003200000,0.0,100,1019.7,0.4,
1516006800000,0.0,100,1019.1,1.1,
1516010400000,0.0,100,1018.3,1.9,
1516014000000,0.0,100,1017.1,3.0,
1516017600000,0.0,100,1015.6,2.0,
1516021200000,0.0,100,1014.0,1.5,
1516024800000,0.0,100,1013.1,0.4,
1516028400000,0.0,100,1012.2,0.0,
1516032000000,0.0,100,1010.6,0.0,
1516035600000,0.0,100,1009.2,0.0,
1516039200000,0.0,100,1007.6,0.0,
1516042800000,0.0,100,1006.0,0.0,
1516046400000,0.0,100,1004.6,0.0,
1516050000000,0.0,100,1003.3,0.0,
1516053600000,0.0,100,1001.8,0.0,
1516057200000,0.0,100,1000.6,0.0,
1516060800000,0.0,100,999.3,0.0,
1516064400000,0.0,100,998.1,0.0,
1516068000000,0.0,100,995.9,0.0,
1516071600000,0.0,100,994.3,0.0,
1516075200000,0.0,100,992.6,0.0,
1516078800000,0.0,100,991.0,0.0,
1516082400000,0.0,100,989.7,0.0,
1516086000000,0.0,100,989.0,0.0,
1516089600000,0.0,100,988.6,0.2,
1516093200000,0.0,100,988.1,0.9,
1516096800000,0.1,100,987.6,2.0,
1516100400000,0.0,100,986.9,1.9,
1516104000000,0.0,100,986.2,2.2,
1516107600000,0.2,100,985.9,1.4,
1516111200000,0.7,100,985.8,0.4,
1516114800000,1.4,113,985.8,0.0,
1516118400000,0.1,100,985.7,0.0,
1516122000000,0.1,100,985.7,0.0,
1516125600000,0.1,113,985.7,0.0,
1516129200000,0.0,113,985.7,0.0,
1516132800000,0.0,113,985.5,0.0,
1516136400000,0.0,113,985.3,0.0,
1516140000000,0.0,113,985.4,0.0,
1516143600000,0.0,113,985.2,0.0,
1516147200000,0.0,113,985.1,0.0,
1516150800000,0.0,113,984.9,0.0,
1516154400000,0.0,113,984.6,0.0,
1516158000000,0.1,113,984.4,0.0,
1516161600000,0.4,113,984.4,0.0,
1516165200000,0.6,113,984.6,0.0,
1516168800000,1.2,113,984.7,0.0,
1516172400000,0.2,113,985.1,0.0,
1516176000000,0.1,100,985.6,0.2,
1516179600000,0.5,100,986.0,0.9,
1516183200000,0.5,100,986.5,1.5,
1516186800000,0.3,100,986.7,2.4,
1516190400000,0.2,100,986.9,1.9,
1516194000000,0.3,100,987.4,0.9,
1516197600000,0.3,100,987.9,0.3,
1516201200000,0.4,100,988.5,0.0,
1516204800000,0.4,100,989.1,0.0,
1516208400000,1.0,113,989.5,0.0,
1516212000000,0.9,113,990.0,0.0,
1516215600000,0.3,100,990.5,0.0,
1516219200000,0.1,100,991.3,0.0,
1516222800000,0.2,100,991.8,0.0,
1516226400000,0.6,100,992.2,0.0,
1516230000000,0.4,100,992.5,0.0,
1516233600000,0.4,100,992.8,0.0,
1516237200000,1.3,113,993.2,0.0,
1516240800000,0.2,100,993.4,0.0,
1516244400000,0.0,100,993.4,0.0,
