date,air_humidity_id,precipitation_id,sun_hours_id,output
1514764800000,97,0.5,0.0,
1514768400000,97,0.3,0.0,
1514772000000,97,0.0,0.0,
1514775600000,98,0.0,0.0,
1514779200000,99,0.0,0.0,
1514782800000,99,0.0,0.0,
1514786400000,99,0.0,0.0,
1514790000000,99,0.0,0.0,
1514793600000,99,0.0,0.1,
1514797200000,100,0.0,0.7,
1514800800000,100,0.0,1.1,
1514804400000,100,0.2,1.3,
1514808000000,100,1.7,1.0,
1514811600000,100,0.6,0.5,
1514815200000,99,0.7,0.0,
1514818800000,99,0.4,0.0,
1514822400000,97,0.0,0.0,
1514826000000,96,0.0,0.0,
1514829600000,96,0.1,0.0,
1514833200000,95,0.2,0.0,
1514836800000,97,0.3,0.0,
1514840400000,98,0.0,0.0,
1514844000000,97,0.2,0.0,
1514847600000,97,0.2,0.0,
1514851200000,97,0.0,0.0,
1514854800000,98,0.0,0.0,
1514858400000,99,0.0,0.0,
1514862000000,99,0.0,0.0,
1514865600000,100,0.0,0.0,
1514869200000,97,0.0,0.0,
1514872800000,96,0.0,0.0,
1514876400000,95,0.0,0.0,
1514880000000,95,0.0,0.2,
1514883600000,96,0.0,0.6,
1514887200000,96,0.0,2.2,
1514890800000,95,0.0,2.5,
1514894400000,92,0.0,1.0,
1514898000000,92,0.0,0.6,
1514901600000,92,0.0,0.0,
1514905200000,92,0.0,0.0,
1514908800000,92,0.0,0.0,
1514912400000,89,0.0,0.0,
1514916000000,93,0.0,0.0,
1514919600000,92,0.0,0.0,
1514923200000,88,0.0,0.0,
1514926800000,89,0.0,0.0,
1514930400000,92,0.0,0.0,
1514934000000,93,0.0,0.0,
1514937600000,92,0.0,0.0,
1514941200000,89,0.0,0.0,
1514944800000,93,0.0,0.0,
1514948400000,96,0.0,0.0,
1514952000000,96,0.0,0.0,
1514955600000,97,0.0,0.0,
1514959200000,98,0.0,0.0,
1514962800000,98,0.0,0.0,
1514966400000,99,0.0,0.2,
1514970000000,94,0.0,1.4,
1514973600000,95,0.0,2.6,
1514977200000,86,0.0,1.7,
1514980800000,87,0.0,1.2,
1514984400000,92,0.0,0.6,
1514988000000,91,0.0,0.0,
1514991600000,93,0.4,0.0,
1514995200000,95,0.1,0.0,
1514998800000,93,0.3,0.0,
